2026-05-11 16:05:26,986 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='xgb' | artifacts='labBendingAvg_xgb_tuned_v2'
2026-05-11 16:05:36,652 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='xgb' | artifacts='artifacts\labBendingAvg_xgb_tuned_v2'
2026-05-11 16:05:36,653 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='lgbm' | artifacts='labBendingAvg_lgbm_v1'
2026-05-11 16:05:36,889 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='lgbm' | artifacts='artifacts\labBendingAvg_lgbm_v1'
2026-05-11 16:12:57,049 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='rf' | artifacts='labDensityAverage_rf_v2'
2026-05-11 16:12:58,143 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='rf' | artifacts='artifacts\labDensityAverage_rf_v2'
2026-05-11 16:12:58,143 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='xgb' | artifacts='labDensityAverage_xgb_tuned_v2'
2026-05-11 16:13:08,340 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='xgb' | artifacts='artifacts\labDensityAverage_xgb_tuned_v2'
2026-05-11 16:13:08,340 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='lgbm' | artifacts='labDensityAverage_lgbm_v1'
2026-05-11 16:13:08,570 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='lgbm' | artifacts='artifacts\labDensityAverage_lgbm_v1'
2026-05-11 16:13:33,411 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='rf' | artifacts='labBendingAvg_rf_v2'
2026-05-11 16:13:34,529 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='rf' | artifacts='artifacts\labBendingAvg_rf_v2'
2026-05-11 16:13:34,529 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='xgb' | artifacts='labBendingAvg_xgb_tuned_v2'
2026-05-11 16:13:44,395 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='xgb' | artifacts='artifacts\labBendingAvg_xgb_tuned_v2'
2026-05-11 16:13:44,395 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='lgbm' | artifacts='labBendingAvg_lgbm_v1'
2026-05-11 16:13:44,639 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='lgbm' | artifacts='artifacts\labBendingAvg_lgbm_v1'
2026-05-11 16:16:38,465 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='rf' | artifacts='labDensityAverage_rf_v2'
2026-05-11 16:16:39,504 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='rf' | artifacts='artifacts\labDensityAverage_rf_v2'
2026-05-11 16:16:39,504 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='xgb' | artifacts='labDensityAverage_xgb_tuned_v2'
2026-05-11 16:16:50,513 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='xgb' | artifacts='artifacts\labDensityAverage_xgb_tuned_v2'
2026-05-11 16:16:50,516 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='lgbm' | artifacts='labDensityAverage_lgbm_v1'
2026-05-11 16:16:50,755 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='lgbm' | artifacts='artifacts\labDensityAverage_lgbm_v1'
2026-05-11 16:17:14,263 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='rf' | artifacts='labBendingAvg_rf_v2'
2026-05-11 16:17:15,267 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='rf' | artifacts='artifacts\labBendingAvg_rf_v2'
2026-05-11 16:17:15,270 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='xgb' | artifacts='labBendingAvg_xgb_tuned_v2'
2026-05-11 16:17:25,375 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='xgb' | artifacts='artifacts\labBendingAvg_xgb_tuned_v2'
2026-05-11 16:17:25,376 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='lgbm' | artifacts='labBendingAvg_lgbm_v1'
2026-05-11 16:17:25,636 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='lgbm' | artifacts='artifacts\labBendingAvg_lgbm_v1'
2026-05-11 16:27:55,708 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='rf' | artifacts='labDensityAverage_rf_v2'
2026-05-11 16:27:56,817 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='rf' | artifacts='artifacts\labDensityAverage_rf_v2'
2026-05-11 16:27:56,821 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='xgb' | artifacts='labDensityAverage_xgb_tuned_v2'
2026-05-11 16:28:06,905 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='xgb' | artifacts='artifacts\labDensityAverage_xgb_tuned_v2'
2026-05-11 16:28:06,905 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='lgbm' | artifacts='labDensityAverage_lgbm_v1'
2026-05-11 16:28:07,149 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='lgbm' | artifacts='artifacts\labDensityAverage_lgbm_v1'
2026-05-11 16:28:32,577 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='rf' | artifacts='labBendingAvg_rf_v2'
2026-05-11 16:28:33,643 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='rf' | artifacts='artifacts\labBendingAvg_rf_v2'
2026-05-11 16:28:33,643 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='xgb' | artifacts='labBendingAvg_xgb_tuned_v2'
2026-05-11 16:28:42,919 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='xgb' | artifacts='artifacts\labBendingAvg_xgb_tuned_v2'
2026-05-11 16:28:42,923 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='lgbm' | artifacts='labBendingAvg_lgbm_v1'
2026-05-11 16:28:43,136 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='lgbm' | artifacts='artifacts\labBendingAvg_lgbm_v1'
2026-05-11 16:43:36,029 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='rf' | artifacts='labDensityAverage_rf_v2'
2026-05-11 16:43:37,239 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='rf' | artifacts='artifacts\labDensityAverage_rf_v2'
2026-05-11 16:43:37,241 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='xgb' | artifacts='labDensityAverage_xgb_tuned_v2'
2026-05-11 16:43:48,422 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='xgb' | artifacts='artifacts\labDensityAverage_xgb_tuned_v2'
2026-05-11 16:43:48,424 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='lgbm' | artifacts='labDensityAverage_lgbm_v1'
2026-05-11 16:43:48,654 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='lgbm' | artifacts='artifacts\labDensityAverage_lgbm_v1'
2026-05-11 16:44:15,168 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='rf' | artifacts='labBendingAvg_rf_v2'
2026-05-11 16:44:16,262 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='rf' | artifacts='artifacts\labBendingAvg_rf_v2'
2026-05-11 16:44:16,262 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='xgb' | artifacts='labBendingAvg_xgb_tuned_v2'
2026-05-11 16:44:26,224 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='xgb' | artifacts='artifacts\labBendingAvg_xgb_tuned_v2'
2026-05-11 16:44:26,228 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='lgbm' | artifacts='labBendingAvg_lgbm_v1'
2026-05-11 16:44:26,536 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='lgbm' | artifacts='artifacts\labBendingAvg_lgbm_v1'
2026-05-12 13:27:32,214 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='rf' | artifacts='labDensityAverage_rf_v2'
2026-05-12 13:27:33,235 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='rf' | artifacts='artifacts\labDensityAverage_rf_v2'
2026-05-12 13:27:33,239 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='xgb' | artifacts='labDensityAverage_xgb_tuned_v2'
2026-05-12 13:27:42,922 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='xgb' | artifacts='artifacts\labDensityAverage_xgb_tuned_v2'
2026-05-12 13:27:42,926 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='lgbm' | artifacts='labDensityAverage_lgbm_v1'
2026-05-12 13:27:43,142 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='lgbm' | artifacts='artifacts\labDensityAverage_lgbm_v1'
2026-05-12 13:28:06,891 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='rf' | artifacts='labBendingAvg_rf_v2'
2026-05-12 13:28:08,020 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='rf' | artifacts='artifacts\labBendingAvg_rf_v2'
2026-05-12 13:28:08,023 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='xgb' | artifacts='labBendingAvg_xgb_tuned_v2'
2026-05-12 13:28:18,545 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='xgb' | artifacts='artifacts\labBendingAvg_xgb_tuned_v2'
2026-05-12 13:28:18,550 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='lgbm' | artifacts='labBendingAvg_lgbm_v1'
2026-05-12 13:28:18,798 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='lgbm' | artifacts='artifacts\labBendingAvg_lgbm_v1'
2026-05-12 14:12:26,506 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='rf' | artifacts='labDensityAverage_rf_v2'
2026-05-12 14:12:27,550 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='rf' | artifacts='artifacts\labDensityAverage_rf_v2'
2026-05-12 14:12:27,550 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='xgb' | artifacts='labDensityAverage_xgb_tuned_v2'
2026-05-12 14:12:37,009 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='xgb' | artifacts='artifacts\labDensityAverage_xgb_tuned_v2'
2026-05-12 14:12:37,012 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='lgbm' | artifacts='labDensityAverage_lgbm_v1'
2026-05-12 14:12:37,366 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='lgbm' | artifacts='artifacts\labDensityAverage_lgbm_v1'
2026-05-12 14:13:00,421 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='rf' | artifacts='labBendingAvg_rf_v2'
2026-05-12 14:13:01,624 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='rf' | artifacts='artifacts\labBendingAvg_rf_v2'
2026-05-12 14:13:01,624 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='xgb' | artifacts='labBendingAvg_xgb_tuned_v2'
2026-05-12 14:13:12,710 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='xgb' | artifacts='artifacts\labBendingAvg_xgb_tuned_v2'
2026-05-12 14:13:12,714 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='lgbm' | artifacts='labBendingAvg_lgbm_v1'
2026-05-12 14:13:13,119 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='lgbm' | artifacts='artifacts\labBendingAvg_lgbm_v1'
2026-05-12 14:27:33,728 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='rf' | artifacts='labDensityAverage_rf_v2'
2026-05-12 14:27:33,744 - INFO - pipeline.training_pipeline - Selected features | target=labDensityAverage | count=30 | features=['rawThickness', 'pressPressureL_mean', 'pressPressureR_mean', 'pressPressureGlobal_mean', 'pressPressureEnd_mean', 'pressPressureGlobal_min', 'pressPressureC_mean', 'pressPressureMid_mean', 'thicknessClosed_max', 'beltSpeed1', 'pressPressureFront_mean', 'thicknessClosed_mean', 'pressPressureL_std', 'pressPressureR_std', 'pressPressureGlobal_std', 'pressPressureC_std', 'pressPressureGlobal_max', 'pressPressureGlobal_range', 'pressPressureFrontEnd_diff', 'tempGlobal_std', 'tempGlobal_range', 'operPressFibreDensity', 'tempGlobal_min', 'thicknessClosed_std', 'thicknessClosed_range', 'tempGlobal_mean', 'tempGlobal_max', 'pressPressureLR_mean_diff', 'operCookingTime', 'thicknessClosed_min']
2026-05-12 14:27:33,745 - INFO - pipeline.training_pipeline - Forced feature check | target=labDensityAverage | {'operCookingTime': True, 'operFibresDensity': False, 'operPressFibreDensity': True, 'pressPressureMid_mean': True}
2026-05-12 14:27:34,845 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='rf' | artifacts='artifacts\labDensityAverage_rf_v2'
2026-05-12 14:27:34,845 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='xgb' | artifacts='labDensityAverage_xgb_tuned_v2'
2026-05-12 14:27:34,862 - INFO - pipeline.training_pipeline - Selected features | target=labDensityAverage | count=30 | features=['rawThickness', 'pressPressureL_mean', 'pressPressureR_mean', 'pressPressureGlobal_mean', 'pressPressureEnd_mean', 'pressPressureGlobal_min', 'pressPressureC_mean', 'pressPressureMid_mean', 'thicknessClosed_max', 'beltSpeed1', 'pressPressureFront_mean', 'thicknessClosed_mean', 'pressPressureL_std', 'pressPressureR_std', 'pressPressureGlobal_std', 'pressPressureC_std', 'pressPressureGlobal_max', 'pressPressureGlobal_range', 'pressPressureFrontEnd_diff', 'tempGlobal_std', 'tempGlobal_range', 'operPressFibreDensity', 'tempGlobal_min', 'thicknessClosed_std', 'thicknessClosed_range', 'tempGlobal_mean', 'tempGlobal_max', 'pressPressureLR_mean_diff', 'operCookingTime', 'thicknessClosed_min']
2026-05-12 14:27:34,862 - INFO - pipeline.training_pipeline - Forced feature check | target=labDensityAverage | {'operCookingTime': True, 'operFibresDensity': False, 'operPressFibreDensity': True, 'pressPressureMid_mean': True}
2026-05-12 14:27:46,791 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='xgb' | artifacts='artifacts\labDensityAverage_xgb_tuned_v2'
2026-05-12 14:27:46,793 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='lgbm' | artifacts='labDensityAverage_lgbm_v1'
2026-05-12 14:27:46,810 - INFO - pipeline.training_pipeline - Selected features | target=labDensityAverage | count=30 | features=['rawThickness', 'pressPressureL_mean', 'pressPressureR_mean', 'pressPressureGlobal_mean', 'pressPressureEnd_mean', 'pressPressureGlobal_min', 'pressPressureC_mean', 'pressPressureMid_mean', 'thicknessClosed_max', 'beltSpeed1', 'pressPressureFront_mean', 'thicknessClosed_mean', 'pressPressureL_std', 'pressPressureR_std', 'pressPressureGlobal_std', 'pressPressureC_std', 'pressPressureGlobal_max', 'pressPressureGlobal_range', 'pressPressureFrontEnd_diff', 'tempGlobal_std', 'tempGlobal_range', 'operPressFibreDensity', 'tempGlobal_min', 'thicknessClosed_std', 'thicknessClosed_range', 'tempGlobal_mean', 'tempGlobal_max', 'pressPressureLR_mean_diff', 'operCookingTime', 'thicknessClosed_min']
2026-05-12 14:27:46,810 - INFO - pipeline.training_pipeline - Forced feature check | target=labDensityAverage | {'operCookingTime': True, 'operFibresDensity': False, 'operPressFibreDensity': True, 'pressPressureMid_mean': True}
2026-05-12 14:27:47,070 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='lgbm' | artifacts='artifacts\labDensityAverage_lgbm_v1'
2026-05-12 14:28:16,713 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='rf' | artifacts='labBendingAvg_rf_v2'
2026-05-12 14:28:16,737 - INFO - pipeline.training_pipeline - Selected features | target=labBendingAvg | count=30 | features=['rawThickness', 'pressPressureMid_mean', 'beltSpeed1', 'thicknessClosed_mean', 'thicknessClosed_max', 'pressPressureGlobal_min', 'pressPressureR_mean', 'pressPressureGlobal_mean', 'pressPressureL_mean', 'pressPressureC_mean', 'pressPressureFront_mean', 'pressPressureEnd_mean', 'pressPressureR_std', 'pressPressureGlobal_std', 'pressPressureL_std', 'tempGlobal_std', 'tempGlobal_range', 'pressPressureC_std', 'tempGlobal_min', 'operPressFibreDensity', 'tempGlobal_mean', 'pressPressureFrontEnd_diff', 'pressPressureGlobal_max', 'tempGlobal_max', 'pressPressureGlobal_range', 'thicknessClosed_std', 'thicknessClosed_range', 'pressPressureLR_mean_diff', 'thicknessClosed_min', 'operCookingTime']
2026-05-12 14:28:16,737 - INFO - pipeline.training_pipeline - Forced feature check | target=labBendingAvg | {'operCookingTime': True, 'operFibresDensity': False, 'operPressFibreDensity': True, 'pressPressureMid_mean': True}
2026-05-12 14:28:17,882 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='rf' | artifacts='artifacts\labBendingAvg_rf_v2'
2026-05-12 14:28:17,882 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='xgb' | artifacts='labBendingAvg_xgb_tuned_v2'
2026-05-12 14:28:17,898 - INFO - pipeline.training_pipeline - Selected features | target=labBendingAvg | count=30 | features=['rawThickness', 'pressPressureMid_mean', 'beltSpeed1', 'thicknessClosed_mean', 'thicknessClosed_max', 'pressPressureGlobal_min', 'pressPressureR_mean', 'pressPressureGlobal_mean', 'pressPressureL_mean', 'pressPressureC_mean', 'pressPressureFront_mean', 'pressPressureEnd_mean', 'pressPressureR_std', 'pressPressureGlobal_std', 'pressPressureL_std', 'tempGlobal_std', 'tempGlobal_range', 'pressPressureC_std', 'tempGlobal_min', 'operPressFibreDensity', 'tempGlobal_mean', 'pressPressureFrontEnd_diff', 'pressPressureGlobal_max', 'tempGlobal_max', 'pressPressureGlobal_range', 'thicknessClosed_std', 'thicknessClosed_range', 'pressPressureLR_mean_diff', 'thicknessClosed_min', 'operCookingTime']
2026-05-12 14:28:17,898 - INFO - pipeline.training_pipeline - Forced feature check | target=labBendingAvg | {'operCookingTime': True, 'operFibresDensity': False, 'operPressFibreDensity': True, 'pressPressureMid_mean': True}
2026-05-12 14:28:26,356 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='xgb' | artifacts='artifacts\labBendingAvg_xgb_tuned_v2'
2026-05-12 14:28:26,358 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='lgbm' | artifacts='labBendingAvg_lgbm_v1'
2026-05-12 14:28:26,375 - INFO - pipeline.training_pipeline - Selected features | target=labBendingAvg | count=30 | features=['rawThickness', 'pressPressureMid_mean', 'beltSpeed1', 'thicknessClosed_mean', 'thicknessClosed_max', 'pressPressureGlobal_min', 'pressPressureR_mean', 'pressPressureGlobal_mean', 'pressPressureL_mean', 'pressPressureC_mean', 'pressPressureFront_mean', 'pressPressureEnd_mean', 'pressPressureR_std', 'pressPressureGlobal_std', 'pressPressureL_std', 'tempGlobal_std', 'tempGlobal_range', 'pressPressureC_std', 'tempGlobal_min', 'operPressFibreDensity', 'tempGlobal_mean', 'pressPressureFrontEnd_diff', 'pressPressureGlobal_max', 'tempGlobal_max', 'pressPressureGlobal_range', 'thicknessClosed_std', 'thicknessClosed_range', 'pressPressureLR_mean_diff', 'thicknessClosed_min', 'operCookingTime']
2026-05-12 14:28:26,375 - INFO - pipeline.training_pipeline - Forced feature check | target=labBendingAvg | {'operCookingTime': True, 'operFibresDensity': False, 'operPressFibreDensity': True, 'pressPressureMid_mean': True}
2026-05-12 14:28:26,687 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='lgbm' | artifacts='artifacts\labBendingAvg_lgbm_v1'
2026-05-12 14:39:18,818 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='rf' | artifacts='labDensityAverage_rf_v2'
2026-05-12 14:39:18,832 - INFO - pipeline.training_pipeline - Selected features | target=labDensityAverage | count=30 | features=['rawThickness', 'pressPressureL_mean', 'pressPressureR_mean', 'pressPressureGlobal_mean', 'pressPressureEnd_mean', 'pressPressureGlobal_min', 'pressPressureC_mean', 'pressPressureMid_mean', 'thicknessClosed_max', 'beltSpeed1', 'pressPressureFront_mean', 'thicknessClosed_mean', 'pressPressureL_std', 'pressPressureR_std', 'pressPressureGlobal_std', 'pressPressureC_std', 'pressPressureGlobal_max', 'pressPressureGlobal_range', 'pressPressureFrontEnd_diff', 'tempGlobal_std', 'tempGlobal_range', 'operPressFibreDensity', 'tempGlobal_min', 'thicknessClosed_std', 'thicknessClosed_range', 'tempGlobal_mean', 'tempGlobal_max', 'pressPressureLR_mean_diff', 'operCookingTime', 'thicknessClosed_min']
2026-05-12 14:39:18,832 - INFO - pipeline.training_pipeline - Forced feature check | target=labDensityAverage | {'operCookingTime': True, 'operFibresDensity': False, 'operPressFibreDensity': True, 'pressPressureMid_mean': True}
2026-05-12 14:39:19,867 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='rf' | artifacts='artifacts\labDensityAverage_rf_v2'
2026-05-12 14:39:19,870 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='xgb' | artifacts='labDensityAverage_xgb_tuned_v2'
2026-05-12 14:39:19,885 - INFO - pipeline.training_pipeline - Selected features | target=labDensityAverage | count=30 | features=['rawThickness', 'pressPressureL_mean', 'pressPressureR_mean', 'pressPressureGlobal_mean', 'pressPressureEnd_mean', 'pressPressureGlobal_min', 'pressPressureC_mean', 'pressPressureMid_mean', 'thicknessClosed_max', 'beltSpeed1', 'pressPressureFront_mean', 'thicknessClosed_mean', 'pressPressureL_std', 'pressPressureR_std', 'pressPressureGlobal_std', 'pressPressureC_std', 'pressPressureGlobal_max', 'pressPressureGlobal_range', 'pressPressureFrontEnd_diff', 'tempGlobal_std', 'tempGlobal_range', 'operPressFibreDensity', 'tempGlobal_min', 'thicknessClosed_std', 'thicknessClosed_range', 'tempGlobal_mean', 'tempGlobal_max', 'pressPressureLR_mean_diff', 'operCookingTime', 'thicknessClosed_min']
2026-05-12 14:39:19,885 - INFO - pipeline.training_pipeline - Forced feature check | target=labDensityAverage | {'operCookingTime': True, 'operFibresDensity': False, 'operPressFibreDensity': True, 'pressPressureMid_mean': True}
2026-05-12 14:39:32,273 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='xgb' | artifacts='artifacts\labDensityAverage_xgb_tuned_v2'
2026-05-12 14:39:32,277 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labDensityAverage' | algorithm='lgbm' | artifacts='labDensityAverage_lgbm_v1'
2026-05-12 14:39:32,294 - INFO - pipeline.training_pipeline - Selected features | target=labDensityAverage | count=30 | features=['rawThickness', 'pressPressureL_mean', 'pressPressureR_mean', 'pressPressureGlobal_mean', 'pressPressureEnd_mean', 'pressPressureGlobal_min', 'pressPressureC_mean', 'pressPressureMid_mean', 'thicknessClosed_max', 'beltSpeed1', 'pressPressureFront_mean', 'thicknessClosed_mean', 'pressPressureL_std', 'pressPressureR_std', 'pressPressureGlobal_std', 'pressPressureC_std', 'pressPressureGlobal_max', 'pressPressureGlobal_range', 'pressPressureFrontEnd_diff', 'tempGlobal_std', 'tempGlobal_range', 'operPressFibreDensity', 'tempGlobal_min', 'thicknessClosed_std', 'thicknessClosed_range', 'tempGlobal_mean', 'tempGlobal_max', 'pressPressureLR_mean_diff', 'operCookingTime', 'thicknessClosed_min']
2026-05-12 14:39:32,295 - INFO - pipeline.training_pipeline - Forced feature check | target=labDensityAverage | {'operCookingTime': True, 'operFibresDensity': False, 'operPressFibreDensity': True, 'pressPressureMid_mean': True}
2026-05-12 14:39:32,609 - INFO - pipeline.training_pipeline - Training completed | target='labDensityAverage' | algorithm='lgbm' | artifacts='artifacts\labDensityAverage_lgbm_v1'
2026-05-12 14:39:58,390 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='rf' | artifacts='labBendingAvg_rf_v2'
2026-05-12 14:39:58,405 - INFO - pipeline.training_pipeline - Selected features | target=labBendingAvg | count=30 | features=['rawThickness', 'pressPressureMid_mean', 'beltSpeed1', 'thicknessClosed_mean', 'thicknessClosed_max', 'pressPressureGlobal_min', 'pressPressureR_mean', 'pressPressureGlobal_mean', 'pressPressureL_mean', 'pressPressureC_mean', 'pressPressureFront_mean', 'pressPressureEnd_mean', 'pressPressureR_std', 'pressPressureGlobal_std', 'pressPressureL_std', 'tempGlobal_std', 'tempGlobal_range', 'pressPressureC_std', 'tempGlobal_min', 'operPressFibreDensity', 'tempGlobal_mean', 'pressPressureFrontEnd_diff', 'pressPressureGlobal_max', 'tempGlobal_max', 'pressPressureGlobal_range', 'thicknessClosed_std', 'thicknessClosed_range', 'pressPressureLR_mean_diff', 'thicknessClosed_min', 'operCookingTime']
2026-05-12 14:39:58,405 - INFO - pipeline.training_pipeline - Forced feature check | target=labBendingAvg | {'operCookingTime': True, 'operFibresDensity': False, 'operPressFibreDensity': True, 'pressPressureMid_mean': True}
2026-05-12 14:39:59,457 - INFO - pipeline.training_pipeline - Training completed | target='labBendingAvg' | algorithm='rf' | artifacts='artifacts\labBendingAvg_rf_v2'
2026-05-12 14:39:59,457 - INFO - pipeline.training_pipeline - Starting regression pipeline | target='labBendingAvg' | algorithm='xgb' | artifacts='labBendingAvg_xgb_tuned_v2'
2026-05-12 14:39:59,474 - INFO - pipeline.training_pipeline - Selected features | target=labBendingAvg | count=30 | features=['rawThickness', 'pressPressureMid_mean', 'beltSpeed1', 'thicknessClosed_mean', 'thicknessClosed_max', 'pressPressureGlobal_min', 'pressPressureR_mean', 'pressPressureGlobal_mean', 'pressPressureL_mean', 'pressPressureC_mean', 'pressPressureFront_mean', 'pressPressureEnd_mean', 'pressPressureR_std', 'pressPressureGlobal_std', 'pressPressureL_std', 'tempGlobal_std', 'tempGlobal_range', 'pressPressureC_std', 'tempGlobal_min', 'operPressFibreDensity', 'tempGlobal_mean', 'pressPressureFrontEnd_diff', 'pressPressureGlobal_max', 'tempGlobal_max', 'pressPressureGlobal_range', 'thicknessClosed_std', 'thicknessClosed_range', 'pressPressureLR_mean_diff', 'thicknessClosed_min', 'operCookingTime']
